relapse,rilaps,,
relate,rilaet,,
related,rilaetid,,
relation,rilaeshn,,
relations,rilaeshnz,,
relationship,rilaeshnship,,
relative,releutiv,,
relatively,releutivly,,
relativity,releutivity,,
relax,rilax,,
relaxation,reelaxaeshn,,
relaxed,rilaxt,,
relaxing,rilaxing,,
relay,reelae,,
release,rilees,,
relegate,releugaet,religaet,
relegation,releugaeshn,religaeshn,
relent,rilent,,
relentless,rilentles,,
relentlessly,rilentlesly,,
relevance,releuvns,,
relevancy,releuvnsy,,
relevant,releuvnt,,
relevantly,releuvntly,,
reliability,rilieubility,,
reliable,rilieubl,,
reliably,rilieubly,,
reliance,rilieuns,,
reliant,rilieunt,,
relic,relik,,
relief,rileef,,
relieve,rileev,,
relieved,rileevd,,
religion,rilijn,,
religious,rilijs,,
religiously,rilijsly,,
relinquish,rilinqish,,
relish,relish,,
relive,reeliv,,
relocate,reeloekaet,,
relocation,reeloekaeshn,,
reluctance,riluktns,,
reluctant,riluktnt,,
reluctantly,riluktntly,,
rely,rilie,,
remade,reemaed,,
remain,rimaen,,
remainder,rimaendr,,
remaining,rimaening,,
remains,rimaenz,,
remake,reemaek,,n
remake,reemaek,,v
remand,rimand,rimaand,
remark,rimaark,,
remarkable,rimaarkeubl,,
remarkably,rimaarkeubly,,
remarriage,reemerij,reemarij,
remarry,reemery,reemary,
remedial,rimeediul,,
remedy,remeudy,remidy,
remember,rimembr,,
remembrance,rimembr'ns,,
remind,rimiend,,
reminder,rimiendr,,
reminisce,rem'nis,reminis,
reminiscence,rem'nisns,reminisns,
reminiscent,rem'nisnt,reminisnt,
remiss,rimis,,
remission,rimishn,,
remit,rimit,,
remittance,rimitns,,
remnant,remn'nt,,
remodel,reemodl,,
remonstrance,rimonstr'ns,,
remonstrate,rimonstraet,remnstraet;remonstraet,
remorse,rimaurs,,
remorseful,rimaursfl,,
remorsefully,rimaursf'ly,,
remorseless,rimaursles,,
remote,rimoet,,
remotely,rimoetly,,
remoteness,rimoetnes,,
removable,rimooveubl,,
removal,rimoovl,,
remove,rimoov,,
removed,rimoovd,,
remover,rimoovr,,
remunerate,rimuen'raet,,
remuneration,rimuen'raeshn,,
remunerative,rimuen'reutiv,,
renaissance,reneusaans,rinaesns;renaesaans,
renal,reenl,,
rename,reenaem,,
renascence,rinasns,,
renascent,rinasnt,,
rend,rend,,
render,rendr,,
rendering,rend'ring,,
rendezvous,rondaevooz,rondivooz;rondevooz;rondaevoo;rondivoo;rondevoo,
rendition,rendishn,,
renegade,renigaed,,
renege,rinig,rineeg,
renew,reenoo,reenue,
renewable,reenooubl,reenueubl,
renewal,reenooul,reenueul,
rennet,renit,,
renounce,rinouns,,
renovate,reneuvaet,,
renovation,reneuvaeshn,,
renovator,reneuvaetr,,
renown,rinoun,,
renowned,rinound,,
rent,rent,,
rental,rentl,,
renunciation,rinunsiaeshn,,
reopen,reeoepn,,
reorganisation,reeaurg'neuzaeshn,reeaurg'niezaeshn,
reorganise,reeaurg'niez,,
reorganization,reeaurg'neuzaeshn,reeaurg'niezaeshn,
reorganize,reeaurg'niez,,
rep,rep,,
repaid,ripaed,,
repair,riper,ripair,
repairable,ripereubl,ripaireubl,
reparation,rep'raeshn,,
repartee,reprtee,repaartee,
repast,ripast,ripaast,
repatriate,reepaetriaet,reepatriaet,
repatriation,reepaetriaeshn,reepatriaeshn,
repay,reepae,,
repayable,reepaeubl,,
repayment,reepaemnt,,
repeal,ripeel,,
repeat,ripeet,,
repeated,ripeetid,,
repeatedly,ripeetidly,,
repeater,ripeetr,,
repel,ripel,,
repellent,ripel'nt,,
repent,ripent,,
repentance,ripentns,,
repentant,ripentnt,,
repercussion,reeprkushn,,
repertoire,reprtwaar,,
repertory,reprtaury,reprt'ry,
repetition,repeutishn,repitishn,
repetitious,repeutishs,repitishs,
repetitive,ripet'tiv,,
replace,riplaes,,
replaceable,riplaeseubl,,
replacement,riplaesmnt,,
replay,reeplae,,n
replay,reeplae,,v
replenish,riplenish,,
replenishment,riplenishmnt,,
replete,ripleet,,
repletion,ripleeshn,,
replica,replika,,
reply,riplie,,
report,ripaurt,,
reportage,ripaurtij,repaurtaazh,
reportedly,ripaurtidly,,
reporter,ripaurtr,,
repose,ripoez,,
repository,ripozeutaury,ripozit'ry;ripozitaury,
reprehend,reprihend,,
reprehensible,reprihenseubl,,
represent,reprizent,,
representation,reprizentaeshn,,
representative,reprizent'tiv,,
repress,ripres,,
repressed,riprest,,
repression,ripreshn,,
repressive,ripresiv,,
reprieve,ripreev,,
reprimand,repr'mand,reprimaand;reprimand,
reprint,reeprint,,n
reprint,reeprint,,v
reprisal,ripriezl,,
reproach,riproech,,
reproachful,riproechfl,,
reproachfully,riproechf'ly,,
reprobate,repreubaet,,
reproduce,reepreudoos,reepreudues,
reproducible,reepreudooseubl,reepreudueseubl,
reproduction,reepreudukshn,,
reproductive,reepreuduktiv,,
reproof,riproof,,n
reprove,riproov,,
reptile,reptiel,,
reptilian,reptiliun,,
republic,ripublik,,
republican,ripublikn,,
republicanism,ripublik'nizm,,
repudiate,ripuediaet,,
repudiation,ripuediaeshn,,
repugnance,ripugn'ns,,
repugnant,ripugn'nt,,
repulse,ripuls,,
repulsion,ripulshn,,
repulsive,ripulsiv,,
repulsively,ripulsivly,,
reputable,repyeuteubl,repueteubl,
reputably,repyeuteubly,repueteubly,
reputation,repyeutaeshn,repuetaeshn,
repute,ripuet,,
reputed,ripuetid,,
reputedly,ripuetidly,,
request,riqest,,
requiem,reqium,,
require,riqier,,
requirement,riqiermnt,,
requisite,reqeuzeut,reqizit,
requisition,reqeuzishn,reqizishn,
requital,riqietl,,
requite,riqiet,,
reread,reered,reereed,
rerun,reerun,,n
rerun,reerun,,v
rescind,risind,,
rescue,reskue,,
rescuer,reskueur,reskuer,
research,riseurch,,
researcher,riseurchr,,
resell,reesel,,
resemblance,rizembl'ns,,
resemble,rizembl,,
resent,rizent,,
resentful,rizentfl,,
resentfully,rizentf'ly,,
resentment,rizentmnt,,
reservation,rezrvaeshn,,
reserve,rizeurv,,
reserved,rizeurvd,,
reservedly,rizeurvidly,,
reserves,rizeurvz,,
reservist,rizeurvist,,
reservoir,rezrvwaar,,
reset,reeset,,
resettle,reesetl,,
reshuffle,reeshufl,,
reside,rizied,,
residence,rezeudns,rezidns,
residency,rezeudnsy,rezidnsy,
resident,rezeudnt,rezidnt,
residential,rezeudenshl,rezidenshl,
residual,rizijooul,rizidueul,
residue,rezeudoo,rezidue,
resign,rizien,,
resignation,rezignaeshn,,
resigned,riziend,,
resignedly,rizienidly,,
resilience,riziliuns,,
resiliency,riziliunsy,,
resilient,riziliunt,,
resin,rezn,rezin,
resinous,rez'neus,rezineus,
resist,rizist,,
resistance,rizistns,,
resistant,rizistnt,,
resistor,rizistr,,
resold,reesoeld,,
resolute,rez'loot,,
resolutely,rez'lootly,,
resoluteness,rez'lootnes,,
resolution,rez'looshn,,
resolve,rizolv,,
resolved,rizolvd,,
resonance,rezn'ns,,
resonant,rezn'nt,,
resonate,rez'naet,,
resonator,rez'naetr,,
resort,rizaurt,,
resound,rizound,,
resounding,rizounding,,
resoundingly,rizoundingly,,
resource,reesaurs,rizaurs,
resourceful,risaursfl,rizaursfl,
resourcefully,risaursf'ly,rizaursf'ly,
resources,reesaursiz,rizaursiz,
respect,rispekt,,
respectability,rispekteubility,,
respectable,rispekteubl,,
respectably,rispekteubly,,
respected,rispektid,,
respectful,rispektfl,,
respectfully,rispektf'ly,,
respecting,rispekting,,
respective,rispektiv,,
respectively,rispektivly,,
respects,rispekts,,
respiration,resp'raeshn,,
respirator,resp'raetr,,
respiratory,resp'reutaury,rispireut'ry;respireutaury,
respire,rispier,,
respite,respeut,respiet,
resplendence,risplendns,,
resplendent,risplendnt,,
resplendently,risplendntly,,
respond,rispond,,
respondent,rispondnt,,
response,rispons,,
responsibility,risponseubility,,
responsible,risponseubl,,
responsibly,risponseubly,,
responsive,risponsiv,,
responsiveness,risponsivnes,,
rest,rest,,
restart,reestaart,,
restate,reestaet,,
restatement,reestaetmnt,,
restaurant,restr'nt,rest'ront,
restaurateur,rest'reuteur,,
restful,restfl,,
restfully,restf'ly,,
restitution,rest'tooshn,restitueshn,
restive,restiv,,
restively,restivly,,
restiveness,restivnes,,
restless,restles,,
restlessly,restlesly,,
restlessness,restlesnes,,
restoration,rest'raeshn,,
restorative,ristaureutiv,,
restore,ristaur,,
restrain,ristraen,,
restrained,ristraend,,
restraint,ristraent,,
restrict,ristrikt,,
restricted,ristriktid,,
restriction,ristrikshn,,
restrictive,ristriktiv,,
restrictively,ristriktivly,,
restructure,reestrukchr,,
restructuring,reestrukch'ring,,
result,rizult,,
resultant,rizultnt,,
resume,rez'mae,rezuemae,n
resume,rizoom,rizuem,v
resumption,rizumpshn,,
resurface,reeseurfeus,reeseurfis,
resurgence,riseurjns,,
resurgent,riseurjnt,,
resurrect,rez'rekt,,
resurrection,rez'rekshn,,
resuscitate,risuseutaet,risusitaet,
resuscitation,risuseutaeshn,risusitaeshn,
retail,reetael,,
retailer,reetaelr,,
retain,ritaen,,
retainer,ritaenr,,
retake,reetaek,,n
retake,reetaek,,v
retaken,reetaekn,,
retaliate,ritaliaet,,
retaliation,ritaliaeshn,,
retaliatory,ritaliutaury,ritaliut'ry,
retard,ritaard,,
retardation,reetaardaeshn,,
retarded,ritaardid,,
retch,rech,,
retell,reetel,,
retention,ritenshn,,
retentive,ritentiv,,
retentiveness,ritentivnes,,
rethink,reethink,,
rethought,reethaut,,
reticence,reteusns,retisns,
reticent,reteusnt,retisnt,
retina,ret'na,retina,
retinae,ret'nee,retinee,
retinal,ret'nl,retinl,
retinue,ret'noo,retinue,
retire,ritier,,
retired,ritierd,,
retirement,ritiermnt,,
retiring,ritiering,,
retold,reetoeld,,
retook,reetuuk,,
retool,reetool,,
retort,ritaurt,,
retouch,reetuch,,
retrace,reetraes,,
retract,ritrakt,,
retractable,ritrakteubl,,
retraction,ritrakshn,,
retread,reetred,,n
retread,reetred,,v
retreat,ritreet,,
retrench,ritrench,,
retrenchment,ritrenchmnt,,
retrial,reetrieul,,
retribution,retreubueshn,retribueshn,
retributive,ritribyeutiv,ritribuetiv,
retrieval,ritreevl,,
retrieve,ritreev,,
retriever,ritreevr,,
retroactive,retroeaktiv,,
retroactively,retroeaktivly,,
retrograde,retreugraed,,
retrogress,retreugres,,
retrogression,retreugreshn,,
retrogressive,retreugresiv,,
retrorocket,retroerokeut,retroerokit,
retrospect,retreuspekt,,
retrospection,retreuspekshn,,
retrospective,retreuspektiv,,
retrospectively,retreuspektivly,,
return,riteurn,,
returnable,riteurneubl,,
reunification,reeueneufeukaeshn,reeuenifikaeshn,
reunion,reeueny'n,reeueniun,
reunite,reeueniet,,
rev,rev,,
revaluation,reevalueaeshn,,
revalue,reevalue,,
revamp,reevamp,,
reveal,riveel,,
revealing,riveeling,,
reveille,rev'ly,rivaly;revaly,
revel,revl,,
revelation,rev'laeshn,,
reveler,rev'lr,,
reveller,rev'lr,,
revelry,revlry,,
revenge,rivenj,,
revengeful,rivenjfl,,
revenue,rev'noo,rev'nue,
reverberate,riveurb'raet,,
reverberation,riveurb'raeshn,,
revere,rivir,riveer,
reverence,revr'ns,,
reverend,revr'nd,,
reverent,revr'nt,,
reverential,rev'renshl,,
reverently,revr'ntly,,
reverie,rev'ry,,
reversal,riveursl,,
reverse,riveurs,,
reversible,riveurseubl,,
reversion,riveurzhn,riveurshn,
revert,riveurt,,
review,rivue,,
reviewer,rivueur,rivuer,
revile,riviel,,
revise,riviez,,
revision,rivizhn,,
revisit,reevizeut,reevizit,
revitalisation,reeviet'leuzaeshn,reeviet'liezaeshn,
revitalise,reeviet'liez,,
revitalization,reeviet'leuzaeshn,reeviet'liezaeshn,
revitalize,reeviet'liez,,
revival,rivievl,,
revivalist,riviev'list,,
revive,riviev,,
revivify,reeviveufie,reevivifie,
revocable,reveukeubl,,
revocation,reveukaeshn,,
revoke,rivoek,,
revolt,rivoelt,,
revolting,rivoelting,,
revoltingly,rivoeltingly,,
revolution,rev'looshn,,
revolutionary,rev'loosh'nery,rev'looshn'ry,
revolutionise,rev'loosh'niez,,
revolutionize,rev'loosh'niez,,
revolve,rivolv,,
revolver,rivolvr,,
revue,rivue,,
revulsion,rivulshn,,
reward,riwaurd,,
rewarding,riwaurding,,
reword,reeweurd,,
rewrite,reeriet,,n
rewrite,reeriet,,v
rewritten,reeritn,,
rewrote,reeroet,,
rhapsodise,rapseudiez,,
rhapsodize,rapseudiez,,
rhapsody,rapseudy,,
rhea,reea,ria,
rheostat,reeustat,,
rhetoric,ret'rik,,
rhetorical,ritaurikl,ritorikl,
rhetorically,ritaurikly,ritorikly,
rhetorician,ret'rishn,,
rheum,room,,
rheumatic,roomatik,,
rheumatism,roomeutizm,,
rhino,rienoe,,
rhinoceros,rienos'reus,,
rhizome,riezoem,,
rhododendron,roed'dendr'n,,
rhomboid,romboid,,
rhombus,rombeus,,
rhubarb,roobaarb,,
rhyme,riem,,
rhythm,rithm,,
rhythmic,rithmik,,
rhythmical,rithmikl,,
rhythmically,rithmikly,,
rib,rib,,
ribald,ribld,,
ribaldry,ribldry,,
ribbon,ribn,,
riboflavin,rieboeflaevn,rieboeflaevin,
rice,ries,,
rich,rich,,
Richard,Richrd,,
riches,richiz,,
richly,richly,,
richness,richnes,,
rick,rik,,
rickets,rikeuts,rikits,
rickety,rikity,,
rickshaw,rikshau,,
ricochet,rikeushae,,
rid,rid,,
riddance,ridns,,
ridden,ridn,,
riddle,ridl,,
riddled,ridld,,
ride,ried,,
rider,riedr,,
ridge,rij,,
ridicule,rideukuel,ridikuel,
ridiculous,rdiky'leus,ridikueleus,
ridiculously,rdiky'leusly,ridikueleusly,
riding,rieding,,
rife,rief,,
riff,rif,,
riffle,rifl,,
riffraff,rifraf,,
rifle,riefl,,
rifleman,rieflman,,
riflemen,rieflmen,,
rift,rift,,
rig,rig,,
rigging,riging,,
right,riet,,
righteous,riechs,,
righteously,riechsly,,
righteousness,riechsnes,,
rightful,rietfl,,
rightfully,rietf'ly,,
rightfulness,rietflnes,,
right-hand,riet-hand,,
right-handed,riet-handid,,
rightist,rieteust,rietist,
rightly,rietly,,
right-minded,riet-miendid,,
rightness,rietnes,,
rights,riets,,
right-wing,riet-wing,,
right-winger,riet-wingr,,
rigid,rijeud,rijid,
rigidity,rijidity,,
rigidly,rijeudly,rijidly,
rigmarole,rigm'roel,,
rigor,rigr,,
rigorous,rig'reus,,
rigorously,rig'reusly,,
rigour,rigr,,
rile,riel,,
rill,ril,,
rim,rim,,
rime,riem,,
rind,riend,,
ring,ring,,
ringed,ringd,,
ringer,ringr,,
ringleader,ringleedr,,
ringlet,ringleut,ringlit,
ringmaster,ringmastr,ringmaastr,
ringside,ringsied,,
ringworm,ringweurm,,
rink,rink,,
rinse,rins,,
riot,rieut,,
rioter,rieutr,,
rioting,rieuting,,
riotous,rieuteus,,
rip,rip,,
ripcord,ripkaurd,,
ripe,riep,,
ripely,rieply,,
ripen,riepn,,
ripeness,riepnes,,
rip-off,rip-auf,rip-of,
riposte,ripoest,ripost,
ripple,ripl,,
rip-roaring,rip-rauring,,
ripsaw,ripsau,,
rise,riez,,
risen,rizn,,
riser,riezr,,
risible,rizeubl,,
risk,risk,,
riskiness,riskynes,,
risky,risky,,
risque,riskae,reeskae,
rite,riet,,
ritual,richooul,,
ritualism,richooulizm,,
ritzy,ritsy,,
rival,rievl,,
rivalry,rievlry,,
riven,rivn,,
river,rivr,,
riverbed,rivrbed,,
riverside,rivrsied,,
rivet,riveut,rivit,
riveting,riveuting,riviting,
rivulet,rivy'leut,rivuelit,
roach,roech,,
road,roed,,
roadbed,roedbed,,
roadblock,roedblok,,
roadhouse,roedhous,,
roadside,roedsied,,
roadway,roedwae,,
roadworthy,roedweurthy,,
roam,roem,,
roan,roen,,
roar,raur,,
roaring,rauring,,
roast,roest,,
roaster,roestr,,
Rob,Rob,,
rob,rob,,
robber,robr,,
robbery,rob'ry,,
robe,roeb,,
Robert,Robrt,,
Robin,Robn,Robin,
robin,robn,robin,
robot,roebot,,
robust,roebust,,
robustly,roebustly,,
robustness,roebustnes,,
rock,rok,,
rock-and-roll,rok-and-roel,,
rock-bottom,rok-botm,,
rocker,rokr,,
rocket,rokeut,rokit,
rocketry,rokeutry,rokitry,
rocky,roky,,
rococo,rkoekoe,,
rod,rod,,
rode,roed,,
rodent,roednt,,
rodeo,roedioe,roedaeoe,
roe,roe,,
roebuck,roebuk,,
Roger,Rojr,,
roger,rojr,,
rogue,roeg,,
roguery,roeg'ry,,
roguish,roegish,,
roguishly,roegishly,,
role,roel,,
roll,roel,,
roller,roelr,,
roller-skate,roelr-skaet,,
rollicking,roliking,,
roly-poly,roely-poely,,
Roman,Roemn,,
romance,roemans,,
Romania,Roemaenia,R'maenia,
Romanian,Roemaeniun,R'maeniun,
romantic,roemantik,,
romantically,roemantikly,,
romanticise,roemanteusiez,roemantisiez,
romanticism,roemanteusizm,roemantisizm,
romanticize,roemanteusiez,roemantisiez,
Rome,Roem,,
romp,romp,,
rompers,romprz,,
Ron,Ron,,
roof,roof,,
roofing,roofing,,
rook,ruuk,,
rookery,ruuk'ry,,
rookie,ruuky,,
room,room,,
roomer,roomr,,
roomful,roomfuul,,
roommate,roommaet,,
roomy,roomy,,
roost,roost,,
rooster,roostr,,
root,root,,
rootless,rootles,,
roots,roots,,
rope,roep,,
Roquefort,Roekfrt,Rokfaur,
rosary,roez'ry,,
Rose,Roez,,
rose,roez,,
roseate,roeziut,,
rosebud,roezbud,,
rosemary,roezmery,roezm'ry,
rosette,roezet,,
rosewood,roezwuud,,
rosin,rozn,rozin,
roster,rostr,,
rostra,rostra,,
rostrum,rostr'm,,
rosy,roezy,,
rot,rot,,
rotary,roet'ry,,
rotate,roetaet,,
rotation,roetaeshn,,
rote,roet,,
rotisserie,roetis'ry,,
rotogravure,roeteugreuvuer,roetoegreuvuer,
rotor,roetr,,
rotten,rotn,,
rottenness,rotnnes,,
rotund,roetund,,
rotunda,roetunda,,
rotundity,roetundity,,
rouble,roobl,,
roue,rooae,,
rouge,roozh,,
rough,ruf,,
roughage,rufij,,
rough-and-tumble,ruf-and-tumbl,,
roughen,rufn,,
rough-hewn,ruf-huen,,
roughhouse,rufhous,,
roughly,rufly,,
roughneck,rufnek,,
roughness,rufnes,,
roughshod,rufshod,,
roulette,roolet,,
round,round,,
roundabout,round-about,,
roundhouse,roundhous,,
roundish,roundish,,
roundly,roundly,,
roundness,roundnes,,
round-shouldered,round-shoeldrd,,
round-the-clock,round-th-klok,,
roundup,roundup,,
rouse,rouz,,
rousing,rouzing,,
rout,rout,,
route,root,,
routine,rooteen,,
rove,roev,,
rover,roevr,,
roving,roeving,,
row,roe,rou,
rowboat,roeboet,,
rowdiness,roudynes,,
rowdy,roudy,,
rowdyism,roudiizm,,
rower,roeur,roer,
rowing,rouing,roeing,
Roy,Roi,,
royal,roiul,,
royalist,roiulist,,
royally,roiuly,,
royalties,roiultyz,,
royalty,roiulty,,
rub,rub,,
rubber,rubr,,
rubberise,rub'riez,,
rubberize,rub'riez,,
rubberneck,rubrnek,,
rubber-stamp,rubr-stamp,,
rubbery,rub'ry,,
rubbish,rubish,,
rubble,rubl,,
rubdown,rubdoun,,
rubicund,roobiknd,,
ruble,roobl,,
rubric,roobrik,,
ruby,rooby,,
rucksack,ruksak,,
ruckus,rukeus,,
rudder,rudr,,
ruddiness,rudynes,,
ruddy,rudy,,
rude,rood,,
rudely,roodly,,
rudeness,roodnes,,
rudiment,rood'mnt,roodimnt,
rudimentary,rood'ment'ry,roodiment'ry,
rudiments,rood'mnts,roodimnts,
rue,roo,,
rueful,roofl,,
ruefully,roof'ly,,
ruff,ruf,,
ruffian,rufiun,,
ruffle,rufl,,
rug,rug,,
rugby,rugby,,
rugged,rugeud,rugid,
ruggedly,rugeudly,rugidly,
ruggedness,rugeudnes,rugidnes,
ruin,rooun,rooin,
ruination,roounaeshn,rooinaeshn,
ruinous,roouneus,rooineus,
ruinously,roouneusly,rooineusly,
ruins,roounz,rooinz,
rule,rool,,
ruler,roolr,,
ruling,rooling,,
rum,rum,,
rumba,rumba,,
rumble,rumbl,,
ruminant,roomn'nt,roomin'nt,
ruminate,room'naet,roominaet,
rumination,room'naeshn,roominaeshn,
rummage,rumij,,
rummy,rumy,,
rumor,roomr,,
rumour,roomr,,
rump,rump,,
rumple,rumpl,,
rumpus,rumpeus,,
run,run,,
runaway,run-awae,,
rundown,rundoun,,
rune,roon,,
rung,rung,,
runner,runr,,
runners-up,runrz-up,,
runner-up,runr-up,,
running,runing,,
runny,runy,,
runoff,runauf,runof,
run-of-the-mill,run-uv-th-mil,run-ov-th-mil,
runt,runt,,
run-through,run-throo,,
runway,runwae,,
rupee,roopee,,
rupture,rupchr,,
rural,ruur'l,,
ruse,rooz,,
rush,rush,,
rusk,rusk,,
Russell,Rusl,,
russet,ruseut,rusit,
Russia,Rusha,,
Russian,Rushn,,
rust,rust,,
rustic,rustik,,
rustiness,rustynes,,
rustle,rusl,,
rustler,ruslr,,
rusty,rusty,,
rut,rut,,
Ruth,Rooth,,
ruthless,roothles,,
ruthlessly,roothlesly,,
ruthlessness,roothlesnes,,
rye,rie,,
Sabbath,Sabeuth,,
sabbatical,sbatikl,,
saber,saebr,,
sable,saebl,,
sabotage,sabeutaazh,,
saboteur,sabeuteur,,
sabre,saebr,,
sac,sak,,
saccharin,sakr'n,sak'rin,
saccharine,sakr'n,sak'reen,
sachet,sashae,,
sack,sak,,
sackcloth,sakklauth,sakkloth,
sacking,saking,,
sacrament,sakr'mnt,,
sacramental,sakr'mentl,,
sacred,saekreud,saekrid,
sacredly,saekreudly,saekridly,
sacredness,saekreudnes,saekridnes,
sacrifice,sakreufies,sakrifies,
sacrificial,sakreufishl,sakrifishl,
sacrilege,sakr'lij,sakrilij,
sacrilegious,sakr'lijs,sakrilijs,
sacristy,sakreusty,sakristy,
sacrosanct,sakroesankt,,
sad,sad,,
sadden,sadn,,
saddle,sadl,,
saddlebag,sadlbag,,
sadism,saedizm,,
sadist,saedist,,
sadistic,sdistik,,
sadly,sadly,,
sadness,sadnes,,
safari,s'faary,,
safe,saef,,
safe-conduct,saef-kondukt,,
safeguard,saefgaard,,
safekeeping,saefkeeping,,
safely,saefly,,
safety,saefty,,
saffron,safr'n,,
sag,sag,,
saga,saaga,,
sagacious,sgaeshs,,
sagacity,sgasity,,
sage,saej,,
Sagittarius,Sajeuterius,Sajitairius,
said,sed,,
sail,sael,,
sailing,saeling,,
sailor,saelr,,
saint,saent,,
sainthood,saenthuud,,
saintliness,saentlynes,,
saintly,saently,,
sake,saaky,saek,
salaam,s'laam,,
salable,saeleubl,,
salacious,s'laeshs,,
salaciously,s'laeshsly,,
salaciousness,s'laeshsnes,,
salad,saleud,,
salamander,sal'mandr,,
salami,s'laamy,,
salaried,sal'ryd,,
salary,sal'ry,,
sale,sael,,
sales,saelz,,
salesman,saelzman,,
salesmanship,saelzmanship,,
salesmen,saelzmen,,
saleswoman,saelzwuumn,,
saleswomen,saelzwimn,saelzwimin,
salient,saeliunt,,
saline,saeleen,saelien,
salinity,s'linity,,
saliva,s'lieva,,
salivary,saleuvery,saliv'ry;salivery,
salivate,saleuvaet,salivaet,
sallow,saloe,,
Sally,Saly,,
sally,saly,,
salmon,samn,,
salon,s'lon,salon,
saloon,s'loon,,
salt,sault,,
saltcellar,saultselr,,
saltiness,saultynes,,
saltpeter,saultpeetr,,
saltpetre,saultpeetr,,
saltwater,saultwautr,,
salty,saulty,,
salubrious,s'loobrius,,
salutary,salyeutery,saluet'ry;saluetery,
salutation,salyeutaeshn,saluetaeshn,
salute,s'loot,,
salvage,salvij,,
salvation,salvaeshn,,
salve,sav,salv,
salver,salvr,,
salvo,salvoe,,
Sam,Sam,,
Samaritan,S'mereutn,S'maritn,
same,saem,,
sameness,saemnes,,
samovar,sameuvaar,,
sampan,sampan,,
sample,sampl,saampl,
sampler,samplr,saamplr,
Samuel,Samueul,,
samurai,sam'rie,samoorie;samuurie,
sanatorium,saneutaurium,,
sanctification,sankteufeukaeshn,sanktifikaeshn,
sanctify,sankteufie,sanktifie,
sanctimonious,sankt'moenius,sanktimoenius,
sanctimoniously,sankt'moeniusly,sanktimoeniusly,
sanction,sankshn,,
sanctions,sankshnz,,
sanctity,sanktity,,
sanctuary,sankchooery,sankchooury,
sanctum,sanktm,,
sand,sand,,
sandal,sandl,,
sandalwood,sandlwuud,,
sandbag,sandbag,,
sandbank,sandbank,,
sandbar,sandbaar,,
sandblast,sandblast,sandblaast,
sandpaper,sandpaepr,,
sandpiper,sandpiepr,,
sandstone,sandstoen,,
sandstorm,sandstaurm,,
sandwich,sandwich,sanwij;sandwij,
sandy,sandy,,
sane,saen,,
sanely,saenly,,
sang,sang,,
sanguinary,sangw'nery,sangwin'ry;sangwinery,
sanguine,sangwn,sangwin,
sanitary,saneutery,sanit'ry;sanitery,
sanitation,saneutaeshn,sanitaeshn,
sanity,sanity,,
sank,sank,,
sans,sanz,,
Sanskrit,Sanskrit,,
sap,sap,,
sapience,saepiuns,,
sapient,saepiunt,,
sapling,sapling,,
sapphire,safier,,
sappy,sapy,,
Sarah,Sera,Saira,
sarcasm,saarkazm,,
sarcastic,saarkastik,,
sarcastically,saarkastikly,,
sarcophagi,saarkofeugie,,
sarcophagus,saarkofeugeus,,
sardine,saardeen,,
sardonic,saardonik,,
sardonically,saardonikly,,
sari,saary,,
sarong,sraung,srong,
sarsaparilla,sasp'rila,saarsp'rila,
sartorial,saartauriul,,
sash,sash,,
sat,sat,,
Satan,Saetn,,
satchel,sachl,,
sate,saet,,
sateen,sateen,s'teen,
satellite,sat'liet,,
satiate,saeshiaet,,
satiety,s'tieity,,
satin,satn,satin,
satinwood,satnwuud,satinwuud,
satire,satier,,
satirical,s'tirikl,,
satirically,s'tirikly,,
satirise,sat'riez,,
satirist,sat'rist,satirist,
satirize,sat'riez,satiriez,
satisfaction,sateusfakshn,satisfakshn,
satisfactorily,sateusfakt'rily,satisfakt'rily,
satisfactory,sateusfakt'ry,satisfakt'ry,
satisfied,sateusfied,satisfied,
satisfy,sateusfie,satisfie,
satisfying,sateusfieing,satisfieing,
saturate,sach'raet,,
saturation,sach'raeshn,,
Saturday,Satrdae,,
Saturn,Satrn,,
saturnine,satrnien,,
satyr,saetr,satr,
sauce,saus,,
saucepan,sauspan,sauspn,
saucer,sausr,,
saucily,sausily,,
sauciness,sausynes,,
saucy,sausy,,
sauerkraut,souurkrout,sourkrout,
sauna,sauna,,
saunter,sauntr,,
sausage,sausij,sosij,
saute,soetae,,
sauteed,soetaed,,
savage,savij,,
savagely,savijly,,
savagery,savij'ry,,
savanna,s'vana,,
savannah,s'vana,,
savant,savaant,savnt,
save,saev,,
saver,saevr,,
saving,saeving,,
savings,saevingz,,
savior,saevy'r,,
saviour,saevy'r,,
savoir-faire,savwaar-fer,savwaar-fair,
savor,saevr,,
savory,saev'ry,,
savour,saevr,,
savoury,saev'ry,,
savvy,savy,,
saw,sau,,
sawdust,saudust,,
sawhorse,sauhaurs,,
sawmill,saumil,,
sawn,saun,,
sawyer,sauy'r,,
sax,sax,,
saxophone,saxeufoen,,
saxophonist,saxeufoeneust,saxof'nist;saxofoenist,
say,sae,,
saying,saeing,,
says,sez,,
scab,skab,,
scabbard,skabrd,,
scabby,skaby,,
scabies,skaebyz,skaebeez,
scaffold,skafld,skafoeld,
scaffolding,skaflding,skafoelding,
scalawag,skaleuwag,,
scald,skauld,,
scalding,skaulding,,
scale,skael,,
scallop,skaaleup,skoleup,
scalloped,skaaleupt,skoleupt,
scalp,skalp,,
scalpel,skalpl,,
scaly,skaely,,
scamp,skamp,,
